ep 2708, a_n 20, epsilon 0.000, total_reward 117.81105916404984, step 87590
ep 2709, a_n 29, epsilon 0.000, total_reward 62.63931390035017, step 87619
ep 2710, a_n 17, epsilon 0.000, total_reward 171.8029008025104, step 87636
ep 2711, a_n 16, epsilon 0.100, total_reward 186.93678463380337, step 87652
ep 2712, a_n 25, epsilon 0.000, total_reward 90.0343129536397, step 87677
ep 2713, a_n 16, epsilon 0.100, total_reward 190.96050281731033, step 87693
ep 2714, a_n 16, epsilon 0.000, total_reward 186.75854510102036, step 87709
ep 2715, a_n 18, epsilon 0.000, total_reward 178.4365601734127, step 87727
ep 2716, a_n 15, epsilon 0.100, total_reward 215.7117595222583, step 87742
ep 2717, a_n 15, epsilon 0.000, total_reward 208.6243497190102, step 87757
ep 2718, a_n 17, epsilon 0.100, total_reward 197.38320053049276, step 87774
ep 2719, a_n 19, epsilon 0.100, total_reward 132.7138983655221, step 87793
ep 2720, a_n 17, epsilon 0.000, total_reward 196.95487658106148, step 87810
ep 2721, a_n 15, epsilon 0.100, total_reward 215.78782855197915, step 87825
ep 2722, a_n 34, epsilon 0.000, total_reward 37.7992314633005, step 87859
ep 2723, a_n 30, epsilon 0.000, total_reward 28.21113717844815, step 87889
ep 2724, a_n 19, epsilon 0.000, total_reward 135.2257918362938, step 87908
ep 2725, a_n 39, epsilon 0.000, total_reward 1.802855369769727, step 87947
ep 2726, a_n 28, epsilon 0.100, total_reward 40.04563605668029, step 87975
ep 2727, a_n 17, epsilon 0.100, total_reward 170.4330909916773, step 87992
ep 2728, a_n 16, epsilon 0.000, total_reward 218.51249155886225, step 88008
ep 2729, a_n 17, epsilon 0.100, total_reward 171.04598968889087, step 88025
ep 2730, a_n 17, epsilon 0.100, total_reward 171.4946223312585, step 88042
ep 2731, a_n 17, epsilon 0.000, total_reward 196.4777422555159, step 88059
ep 2732, a_n 34, epsilon 0.100, total_reward 14.550620275585203, step 88093
ep 2733, a_n 22, epsilon 0.100, total_reward 115.06098405626221, step 88115
ep 2734, a_n 18, epsilon 0.100, total_reward 151.41058418624226, step 88133
ep 2735, a_n 35, epsilon 0.000, total_reward 0.9209409800878063, step 88168
ep 2736, a_n 19, epsilon 0.000, total_reward 133.69118849598485, step 88187
ep 2737, a_n 34, epsilon 0.100, total_reward 14.498332965419682, step 88221
ep 2738, a_n 46, epsilon 0.000, total_reward -15.316043401037966, step 88267
ep 2739, a_n 25, epsilon 0.100, total_reward 58.373914365342614, step 88292
ep 2740, a_n 17, epsilon 0.000, total_reward 169.81698762529163, step 88309
ep 2741, a_n 17, epsilon 0.000, total_reward 171.05030054275335, step 88326
ep 2742, a_n 15, epsilon 0.100, total_reward 214.51058662626036, step 88341
ep 2743, a_n 27, epsilon 0.000, total_reward 44.71885341297697, step 88368
ep 2744, a_n 15, epsilon 0.100, total_reward 214.19487606735794, step 88383
ep 2745, a_n 15, epsilon 0.000, total_reward 215.1783245005673, step 88398
ep 2746, a_n 15, epsilon 0.100, total_reward 214.882244464779, step 88413
ep 2747, a_n 63, epsilon 0.000, total_reward 9.966415700177519, step 88476
ep 2748, a_n 100, epsilon 0.000, total_reward -24.947720969946285, step 88576
ep 2749, a_n 18, epsilon 0.100, total_reward 188.58140390068039, step 88594
ep 2750, a_n 29, epsilon 0.100, total_reward 34.39568586191754, step 88623
ep 2751, a_n 18, epsilon 0.100, total_reward 147.12208747057392, step 88641
ep 2752, a_n 21, epsilon 0.100, total_reward 130.40012922807347, step 88662
ep 2753, a_n 100, epsilon 0.100, total_reward -20.43543244559179, step 88762
ep 2754, a_n 73, epsilon 0.100, total_reward 13.75437095512252, step 88835
ep 2755, a_n 17, epsilon 0.100, total_reward 169.1950380891597, step 88852
ep 2756, a_n 16, epsilon 0.000, total_reward 191.26583882479346, step 88868
ep 2757, a_n 40, epsilon 0.000, total_reward 0.43761277053573977, step 88908
ep 2758, a_n 44, epsilon 0.100, total_reward -12.462519043438862, step 88952
ep 2759, a_n 16, epsilon 0.000, total_reward 192.3687365562419, step 88968
ep 2760, a_n 17, epsilon 0.100, total_reward 169.4976336401454, step 88985
ep 2761, a_n 16, epsilon 0.100, total_reward 191.8575823017284, step 89001
ep 2762, a_n 27, epsilon 0.000, total_reward 39.472675548958165, step 89028
ep 2763, a_n 16, epsilon 0.100, total_reward 190.98607044895573, step 89044
ep 2764, a_n 53, epsilon 0.000, total_reward -27.539851656678696, step 89097
ep 2765, a_n 17, epsilon 0.100, total_reward 171.0942621447433, step 89114
ep 2766, a_n 19, epsilon 0.100, total_reward 134.22539505847573, step 89133
ep 2767, a_n 17, epsilon 0.000, total_reward 170.7021650864449, step 89150
ep 2768, a_n 17, epsilon 0.000, total_reward 197.9602487670713, step 89167
ep 2769, a_n 88, epsilon 0.100, total_reward -21.31060516782172, step 89255
ep 2770, a_n 17, epsilon 0.100, total_reward 169.78454888769014, step 89272
ep 2771, a_n 19, epsilon 0.100, total_reward 134.64271829336855, step 89291
ep 2772, a_n 19, epsilon 0.000, total_reward 161.71824341872323, step 89310
ep 2773, a_n 26, epsilon 0.000, total_reward 55.66255231821286, step 89336
ep 2774, a_n 19, epsilon 0.100, total_reward 159.2258224550903, step 89355
ep 2775, a_n 20, epsilon 0.100, total_reward 147.3067349821414, step 89375
ep 2776, a_n 18, epsilon 0.100, total_reward 150.37758931210968, step 89393
ep 2777, a_n 41, epsilon 0.100, total_reward -2.4174761038053987, step 89434
ep 2778, a_n 19, epsilon 0.100, total_reward 134.54754993167606, step 89453
ep 2779, a_n 17, epsilon 0.000, total_reward 171.17688299777393, step 89470
ep 2780, a_n 14, epsilon 0.100, total_reward 240.93088354179585, step 89484
ep 2781, a_n 68, epsilon 0.100, total_reward -14.930763580968675, step 89552
ep 2782, a_n 16, epsilon 0.000, total_reward 219.45776426404083, step 89568
ep 2783, a_n 16, epsilon 0.100, total_reward 190.62410114495162, step 89584
ep 2784, a_n 19, epsilon 0.100, total_reward 133.84852065187124, step 89603
ep 2785, a_n 17, epsilon 0.000, total_reward 169.32896087016215, step 89620
ep 2786, a_n 35, epsilon 0.100, total_reward 8.18798674240842, step 89655
ep 2787, a_n 18, epsilon 0.100, total_reward 151.17606345623142, step 89673
ep 2788, a_n 20, epsilon 0.100, total_reward 119.23654285567241, step 89693
ep 2789, a_n 20, epsilon 0.100, total_reward 118.287738733988, step 89713
ep 2790, a_n 79, epsilon 0.100, total_reward -21.632977977535393, step 89792
ep 2791, a_n 29, epsilon 0.100, total_reward 29.66507342536548, step 89821
ep 2792, a_n 20, epsilon 0.100, total_reward 119.64311931940512, step 89841
ep 2793, a_n 17, epsilon 0.000, total_reward 170.53120066679512, step 89858
ep 2794, a_n 36, epsilon 0.100, total_reward 8.264368375278547, step 89894
ep 2795, a_n 25, epsilon 0.000, total_reward 58.429720860022314, step 89919
ep 2796, a_n 60, epsilon 0.000, total_reward -19.128672813943695, step 89979
ep 2797, a_n 15, epsilon 0.100, total_reward 241.87272513576553, step 89994
ep 2798, a_n 22, epsilon 0.000, total_reward 89.33769065123792, step 90016
ep 2799, a_n 17, epsilon 0.100, total_reward 197.48610308056232, step 90033
ep 2800, a_n 19, epsilon 0.100, total_reward 129.69416299269204, step 90052
ep 2801, a_n 31, epsilon 0.100, total_reward 44.931683191565185, step 90083
ep 2802, a_n 16, epsilon 0.000, total_reward 190.9327725061535, step 90099
ep 2803, a_n 17, epsilon 0.000, total_reward 169.18412897398625, step 90116
ep 2804, a_n 18, epsilon 0.100, total_reward 151.3108078621329, step 90134
ep 2805, a_n 19, epsilon 0.100, total_reward 133.01974184399853, step 90153
ep 2806, a_n 27, epsilon 0.000, total_reward 45.51636877388742, step 90180
ep 2807, a_n 15, epsilon 0.100, total_reward 214.63701057270626, step 90195
ep 2808, a_n 14, epsilon 0.000, total_reward 241.99075724917662, step 90209
ep 2809, a_n 27, epsilon 0.000, total_reward 42.677151460563174, step 90236
ep 2810, a_n 26, epsilon 0.100, total_reward 52.966584698353245, step 90262
ep 2811, a_n 21, epsilon 0.100, total_reward 103.11798976098589, step 90283
ep 2812, a_n 18, epsilon 0.100, total_reward 151.90544109530566, step 90301
ep 2813, a_n 21, epsilon 0.100, total_reward 104.54701181420377, step 90322
ep 2814, a_n 35, epsilon 0.000, total_reward 8.29083051457097, step 90357
ep 2815, a_n 16, epsilon 0.100, total_reward 192.00114126332085, step 90373
ep 2816, a_n 18, epsilon 0.100, total_reward 150.41267763880037, step 90391
ep 2817, a_n 16, epsilon 0.000, total_reward 191.62438364675143, step 90407
ep 2818, a_n 16, epsilon 0.100, total_reward 218.46208522874824, step 90423
ep 2819, a_n 27, epsilon 0.000, total_reward 70.87577138576864, step 90450
ep 2820, a_n 20, epsilon 0.000, total_reward 118.85305040618628, step 90470
ep 2821, a_n 28, epsilon 0.000, total_reward 34.14453084966122, step 90498
ep 2822, a_n 19, epsilon 0.000, total_reward 134.374887640817, step 90517
ep 2823, a_n 17, epsilon 0.100, total_reward 170.93722083528382, step 90534
ep 2824, a_n 17, epsilon 0.100, total_reward 170.79751094216016, step 90551
ep 2825, a_n 44, epsilon 0.100, total_reward -6.571912663342001, step 90595
ep 2826, a_n 43, epsilon 0.000, total_reward -17.430473870099497, step 90638
ep 2827, a_n 24, epsilon 0.100, total_reward 66.7585110877166, step 90662
ep 2828, a_n 42, epsilon 0.100, total_reward -8.76307600905194, step 90704
ep 2829, a_n 30, epsilon 0.100, total_reward 25.20552927610529, step 90734
ep 2830, a_n 47, epsilon 0.100, total_reward 10.90510676795689, step 90781
ep 2831, a_n 22, epsilon 0.100, total_reward 116.82999726303422, step 90803
ep 2832, a_n 58, epsilon 0.100, total_reward 11.548160570109646, step 90861
ep 2833, a_n 26, epsilon 0.000, total_reward 54.330814996387836, step 90887
ep 2834, a_n 20, epsilon 0.000, total_reward 116.20603669614846, step 90907
ep 2835, a_n 24, epsilon 0.100, total_reward 70.44401818376704, step 90931
ep 2836, a_n 29, epsilon 0.000, total_reward 32.776181056676265, step 90960
ep 2837, a_n 14, epsilon 0.100, total_reward 241.0815433795819, step 90974
ep 2838, a_n 17, epsilon 0.100, total_reward 170.66972793525628, step 90991
ep 2839, a_n 28, epsilon 0.000, total_reward 41.06658816046546, step 91019
ep 2840, a_n 21, epsilon 0.000, total_reward 105.48817004911919, step 91040
ep 2841, a_n 14, epsilon 0.100, total_reward 261.09549249323567, step 91054
ep 2842, a_n 15, epsilon 0.000, total_reward 241.8352241601564, step 91069
ep 2843, a_n 14, epsilon 0.100, total_reward 241.73654406637377, step 91083
ep 2844, a_n 16, epsilon 0.000, total_reward 192.34676470260064, step 91099
ep 2845, a_n 15, epsilon 0.100, total_reward 215.03559654081843, step 91114
ep 2846, a_n 25, epsilon 0.000, total_reward 89.51778190041719, step 91139
ep 2847, a_n 14, epsilon 0.100, total_reward 267.5313498290116, step 91153
ep 2848, a_n 57, epsilon 0.000, total_reward -14.580047260230828, step 91210
ep 2849, a_n 17, epsilon 0.000, total_reward 164.73317198036995, step 91227
ep 2850, a_n 21, epsilon 0.000, total_reward 134.31181092019517, step 91248
ep 2851, a_n 16, epsilon 0.100, total_reward 191.57164407867396, step 91264
ep 2852, a_n 15, epsilon 0.000, total_reward 215.0528805851456, step 91279
ep 2853, a_n 31, epsilon 0.000, total_reward 22.753148027514918, step 91310
ep 2854, a_n 24, epsilon 0.100, total_reward 72.19146544765269, step 91334
ep 2855, a_n 17, epsilon 0.100, total_reward 168.89522768392874, step 91351
ep 2856, a_n 16, epsilon 0.000, total_reward 185.8150741611508, step 91367
ep 2857, a_n 25, epsilon 0.100, total_reward 85.80844224876937, step 91392
ep 2858, a_n 16, epsilon 0.000, total_reward 193.33505402610072, step 91408
ep 2859, a_n 18, epsilon 0.000, total_reward 150.38217917744416, step 91426
ep 2860, a_n 18, epsilon 0.100, total_reward 150.1300739392743, step 91444
ep 2861, a_n 15, epsilon 0.000, total_reward 242.94101408082255, step 91459
ep 2862, a_n 46, epsilon 0.100, total_reward -9.679229446737278, step 91505
ep 2863, a_n 23, epsilon 0.000, total_reward 105.33988512196458, step 91528
ep 2864, a_n 15, epsilon 0.100, total_reward 215.6298268012686, step 91543
ep 2865, a_n 56, epsilon 0.000, total_reward -14.743778412554365, step 91599
ep 2866, a_n 19, epsilon 0.000, total_reward 135.04365980500995, step 91618
ep 2867, a_n 25, epsilon 0.100, total_reward 63.22474832494821, step 91643
ep 2868, a_n 42, epsilon 0.100, total_reward -3.8689824927649816, step 91685
ep 2869, a_n 26, epsilon 0.100, total_reward 53.70888634090525, step 91711
ep 2870, a_n 56, epsilon 0.000, total_reward -14.355368376611663, step 91767
ep 2871, a_n 44, epsilon 0.100, total_reward 17.34486213546287, step 91811
ep 2872, a_n 16, epsilon 0.000, total_reward 191.40600816619528, step 91827
ep 2873, a_n 16, epsilon 0.100, total_reward 190.49163644026683, step 91843
ep 2874, a_n 14, epsilon 0.000, total_reward 241.69810293795288, step 91857
ep 2875, a_n 15, epsilon 0.100, total_reward 215.4272290746682, step 91872
ep 2876, a_n 15, epsilon 0.000, total_reward 243.00551136285122, step 91887
ep 2877, a_n 21, epsilon 0.000, total_reward 104.04507501165698, step 91908
ep 2878, a_n 27, epsilon 0.100, total_reward 43.85200712840301, step 91935
ep 2879, a_n 100, epsilon 0.100, total_reward -17.736454848755386, step 92035
ep 2880, a_n 15, epsilon 0.000, total_reward 231.7442458677265, step 92050
ep 2881, a_n 35, epsilon 0.100, total_reward 12.116054106906077, step 92085
ep 2882, a_n 19, epsilon 0.100, total_reward 132.98071517864608, step 92104
ep 2883, a_n 14, epsilon 0.000, total_reward 240.8423898777854, step 92118
ep 2884, a_n 14, epsilon 0.100, total_reward 241.5012966211505, step 92132
ep 2885, a_n 16, epsilon 0.000, total_reward 191.67090496992014, step 92148
ep 2886, a_n 18, epsilon 0.000, total_reward 148.9457389548723, step 92166
ep 2887, a_n 31, epsilon 0.000, total_reward 50.250387153710534, step 92197
ep 2888, a_n 20, epsilon 0.000, total_reward 118.20075712950161, step 92217
ep 2889, a_n 25, epsilon 0.100, total_reward 64.24762216324086, step 92242
ep 2890, a_n 18, epsilon 0.000, total_reward 152.8575084435796, step 92260
ep 2891, a_n 16, epsilon 0.000, total_reward 190.98925501984917, step 92276
ep 2892, a_n 29, epsilon 0.100, total_reward 30.22339228995798, step 92305
ep 2893, a_n 17, epsilon 0.100, total_reward 170.16871180930482, step 92322
ep 2894, a_n 15, epsilon 0.000, total_reward 209.31361205942437, step 92337
ep 2895, a_n 21, epsilon 0.000, total_reward 131.2991192833638, step 92358
ep 2896, a_n 32, epsilon 0.000, total_reward 14.66509183045568, step 92390
ep 2897, a_n 52, epsilon 0.100, total_reward -14.574746824390413, step 92442
ep 2898, a_n 17, epsilon 0.000, total_reward 165.91145179612994, step 92459
ep 2899, a_n 39, epsilon 0.000, total_reward 26.558400732697276, step 92498
ep 2900, a_n 31, epsilon 0.000, total_reward 21.74112602032161, step 92529
ep 2901, a_n 15, epsilon 0.100, total_reward 242.81863698033862, step 92544
ep 2902, a_n 15, epsilon 0.000, total_reward 241.44429400824285, step 92559
ep 2903, a_n 18, epsilon 0.000, total_reward 153.20829945989138, step 92577
ep 2904, a_n 24, epsilon 0.100, total_reward 72.0856221790896, step 92601
ep 2905, a_n 27, epsilon 0.000, total_reward 47.735811604977116, step 92628
ep 2906, a_n 32, epsilon 0.000, total_reward 18.474530664721232, step 92660
ep 2907, a_n 16, epsilon 0.000, total_reward 192.8001015404661, step 92676
ep 2908, a_n 14, epsilon 0.000, total_reward 234.46185348448859, step 92690
ep 2909, a_n 20, epsilon 0.000, total_reward 145.06549187882817, step 92710
ep 2910, a_n 21, epsilon 0.100, total_reward 106.52341276297759, step 92731
ep 2911, a_n 16, epsilon 0.000, total_reward 219.39825484893652, step 92747
ep 2912, a_n 16, epsilon 0.100, total_reward 190.62153721445077, step 92763
ep 2913, a_n 14, epsilon 0.000, total_reward 242.03277194629624, step 92777
ep 2914, a_n 30, epsilon 0.000, total_reward 30.594541877843216, step 92807
ep 2915, a_n 15, epsilon 0.100, total_reward 235.35101433824997, step 92822
ep 2916, a_n 16, epsilon 0.000, total_reward 218.11920372504846, step 92838
ep 2917, a_n 15, epsilon 0.100, total_reward 215.157701722186, step 92853
ep 2918, a_n 68, epsilon 0.100, total_reward -16.059820781154933, step 92921
ep 2919, a_n 20, epsilon 0.100, total_reward 120.65611920532422, step 92941
ep 2920, a_n 17, epsilon 0.000, total_reward 171.33879567019227, step 92958
ep 2921, a_n 23, epsilon 0.100, total_reward 82.07041654685135, step 92981
ep 2922, a_n 14, epsilon 0.100, total_reward 241.96227006436902, step 92995
ep 2923, a_n 16, epsilon 0.100, total_reward 192.2862691543624, step 93011
ep 2924, a_n 100, epsilon 0.100, total_reward -23.966981272211697, step 93111
ep 2925, a_n 37, epsilon 0.000, total_reward 11.822316083609294, step 93148
ep 2926, a_n 42, epsilon 0.000, total_reward 23.000348883224717, step 93190
ep 2927, a_n 38, epsilon 0.000, total_reward -1.651945528997114, step 93228
ep 2928, a_n 19, epsilon 0.000, total_reward 135.53813137477272, step 93247
ep 2929, a_n 14, epsilon 0.100, total_reward 241.54097552293152, step 93261
ep 2930, a_n 16, epsilon 0.000, total_reward 191.35717697978237, step 93277
ep 2931, a_n 17, epsilon 0.100, total_reward 197.2091871286271, step 93294
ep 2932, a_n 37, epsilon 0.100, total_reward 4.0386744237941095, step 93331
ep 2933, a_n 43, epsilon 0.100, total_reward -5.455671684886884, step 93374
ep 2934, a_n 16, epsilon 0.000, total_reward 190.84773145507486, step 93390
ep 2935, a_n 16, epsilon 0.000, total_reward 191.45704923432226, step 93406
ep 2936, a_n 18, epsilon 0.100, total_reward 150.46756821938044, step 93424
ep 2937, a_n 16, epsilon 0.000, total_reward 192.37173381170186, step 93440
ep 2938, a_n 16, epsilon 0.000, total_reward 191.58922859119278, step 93456
ep 2939, a_n 15, epsilon 0.100, total_reward 241.98718404593362, step 93471
ep 2940, a_n 19, epsilon 0.000, total_reward 134.9947479500348, step 93490
ep 2941, a_n 54, epsilon 0.100, total_reward -13.741681283173465, step 93544
ep 2942, a_n 16, epsilon 0.000, total_reward 190.25975255312954, step 93560
ep 2943, a_n 18, epsilon 0.000, total_reward 150.68862022602974, step 93578
ep 2944, a_n 15, epsilon 0.100, total_reward 214.91096844805097, step 93593
ep 2945, a_n 35, epsilon 0.000, total_reward 10.913236021317903, step 93628
ep 2946, a_n 54, epsilon 0.100, total_reward -21.35612126748786, step 93682
ep 2947, a_n 19, epsilon 0.100, total_reward 134.88550290898215, step 93701
ep 2948, a_n 14, epsilon 0.100, total_reward 241.15901863769244, step 93715
ep 2949, a_n 60, epsilon 0.100, total_reward 9.25080006550318, step 93775
ep 2950, a_n 19, epsilon 0.100, total_reward 160.9349597155501, step 93794
ep 2951, a_n 21, epsilon 0.100, total_reward 99.33914953921398, step 93815
ep 2952, a_n 24, epsilon 0.000, total_reward 97.88463680594845, step 93839
ep 2953, a_n 31, epsilon 0.000, total_reward 22.301902112361702, step 93870
ep 2954, a_n 22, epsilon 0.100, total_reward 89.93346981685345, step 93892
ep 2955, a_n 39, epsilon 0.100, total_reward -3.209671825792867, step 93931
ep 2956, a_n 22, epsilon 0.100, total_reward 118.05216132712367, step 93953
ep 2957, a_n 21, epsilon 0.100, total_reward 104.4711089767811, step 93974
ep 2958, a_n 100, epsilon 0.100, total_reward -22.032352658390565, step 94074
ep 2959, a_n 15, epsilon 0.000, total_reward 216.92712668127336, step 94089
ep 2960, a_n 18, epsilon 0.000, total_reward 150.6973470516145, step 94107
ep 2961, a_n 16, epsilon 0.100, total_reward 191.89764172317854, step 94123
ep 2962, a_n 19, epsilon 0.100, total_reward 161.2367901079318, step 94142
ep 2963, a_n 18, epsilon 0.000, total_reward 149.91040230427345, step 94160
ep 2964, a_n 25, epsilon 0.100, total_reward 59.738126677863335, step 94185
ep 2965, a_n 26, epsilon 0.100, total_reward 56.38611030864965, step 94211
ep 2966, a_n 60, epsilon 0.100, total_reward -15.87196388566436, step 94271
ep 2967, a_n 19, epsilon 0.000, total_reward 132.6743714346414, step 94290
ep 2968, a_n 17, epsilon 0.000, total_reward 170.79627299143678, step 94307
ep 2969, a_n 16, epsilon 0.100, total_reward 218.491665700219, step 94323
ep 2970, a_n 28, epsilon 0.100, total_reward 66.1864723641137, step 94351
ep 2971, a_n 19, epsilon 0.000, total_reward 129.36224935867727, step 94370
ep 2972, a_n 39, epsilon 0.000, total_reward 20.182305733022748, step 94409
ep 2973, a_n 15, epsilon 0.100, total_reward 215.63318148594252, step 94424
ep 2974, a_n 29, epsilon 0.100, total_reward 35.77859940009641, step 94453
ep 2975, a_n 16, epsilon 0.000, total_reward 192.82273177486388, step 94469
ep 2976, a_n 17, epsilon 0.000, total_reward 169.7803817438098, step 94486
ep 2977, a_n 17, epsilon 0.100, total_reward 170.82252716934238, step 94503
ep 2978, a_n 22, epsilon 0.100, total_reward 93.85203272873629, step 94525
ep 2979, a_n 17, epsilon 0.100, total_reward 170.73851637031123, step 94542
ep 2980, a_n 15, epsilon 0.000, total_reward 214.98723564954452, step 94557
ep 2981, a_n 19, epsilon 0.000, total_reward 132.49062624061477, step 94576
ep 2982, a_n 21, epsilon 0.000, total_reward 103.68335656206267, step 94597
ep 2983, a_n 19, epsilon 0.000, total_reward 134.4038414676832, step 94616
ep 2984, a_n 27, epsilon 0.100, total_reward 41.48763471598754, step 94643
ep 2985, a_n 79, epsilon 0.100, total_reward 7.977347520234795, step 94722
ep 2986, a_n 32, epsilon 0.100, total_reward 50.014329657540564, step 94754
ep 2987, a_n 27, epsilon 0.100, total_reward 42.88925296094811, step 94781
ep 2988, a_n 30, epsilon 0.100, total_reward 31.10690692421219, step 94811
ep 2989, a_n 17, epsilon 0.000, total_reward 170.29162914208393, step 94828
ep 2990, a_n 34, epsilon 0.100, total_reward 11.996101177039474, step 94862
ep 2991, a_n 28, epsilon 0.000, total_reward 38.7501080728327, step 94890
ep 2992, a_n 37, epsilon 0.000, total_reward 4.528533710864334, step 94927
ep 2993, a_n 17, epsilon 0.100, total_reward 170.98637131714923, step 94944
ep 2994, a_n 19, epsilon 0.100, total_reward 133.41268235433242, step 94963
ep 2995, a_n 26, epsilon 0.000, total_reward 78.7552545009487, step 94989
ep 2996, a_n 18, epsilon 0.000, total_reward 152.36051605348734, step 95007
ep 2997, a_n 14, epsilon 0.100, total_reward 241.91963500059896, step 95021
ep 2998, a_n 21, epsilon 0.100, total_reward 104.17187701758888, step 95042
ep 2999, a_n 15, epsilon 0.000, total_reward 215.42680035433293, step 95057
ep 3000, a_n 19, epsilon 0.000, total_reward 134.20850447484085, step 95076
ep 3001, a_n 19, epsilon 0.100, total_reward 133.51273998189106, step 95095
ep 3002, a_n 36, epsilon 0.100, total_reward 5.696097594613896, step 95131
ep 3003, a_n 18, epsilon 0.000, total_reward 150.02982083097567, step 95149
ep 3004, a_n 41, epsilon 0.000, total_reward -10.15371676073735, step 95190
ep 3005, a_n 17, epsilon 0.000, total_reward 165.53978310385446, step 95207
ep 3006, a_n 16, epsilon 0.100, total_reward 212.54463289478895, step 95223
ep 3007, a_n 20, epsilon 0.100, total_reward 143.89041787528544, step 95243
ep 3008, a_n 16, epsilon 0.000, total_reward 192.23335998537922, step 95259
ep 3009, a_n 70, epsilon 0.000, total_reward -27.110341071746465, step 95329
ep 3010, a_n 17, epsilon 0.000, total_reward 170.9852956947371, step 95346
ep 3011, a_n 16, epsilon 0.100, total_reward 191.01216257293248, step 95362
ep 3012, a_n 18, epsilon 0.000, total_reward 150.99073731916621, step 95380
ep 3013, a_n 16, epsilon 0.000, total_reward 192.42480109625424, step 95396
ep 3014, a_n 16, epsilon 0.100, total_reward 218.2384517382494, step 95412
ep 3015, a_n 19, epsilon 0.100, total_reward 134.55657084750726, step 95431
ep 3016, a_n 39, epsilon 0.000, total_reward -5.743244362604507, step 95470
ep 3017, a_n 19, epsilon 0.000, total_reward 134.39271100706242, step 95489
ep 3018, a_n 17, epsilon 0.000, total_reward 169.08213582431858, step 95506
ep 3019, a_n 15, epsilon 0.100, total_reward 215.1910577223961, step 95521
ep 3020, a_n 32, epsilon 0.100, total_reward 21.747353100109994, step 95553
ep 3021, a_n 70, epsilon 0.100, total_reward -24.65903023503318, step 95623
ep 3022, a_n 19, epsilon 0.100, total_reward 132.05290317703975, step 95642
ep 3023, a_n 17, epsilon 0.000, total_reward 196.57337236094233, step 95659
ep 3024, a_n 16, epsilon 0.100, total_reward 185.7066148109505, step 95675
ep 3025, a_n 62, epsilon 0.000, total_reward 2.716760922287811, step 95737
ep 3026, a_n 18, epsilon 0.100, total_reward 177.16543204003708, step 95755
ep 3027, a_n 23, epsilon 0.000, total_reward 107.85569536680678, step 95778
ep 3028, a_n 17, epsilon 0.100, total_reward 168.7182407676437, step 95795
ep 3029, a_n 32, epsilon 0.000, total_reward 20.40529231351269, step 95827
ep 3030, a_n 22, epsilon 0.000, total_reward 91.15107643277682, step 95849
ep 3031, a_n 17, epsilon 0.000, total_reward 197.5305324623278, step 95866
ep 3032, a_n 24, epsilon 0.000, total_reward 70.67841600216407, step 95890
ep 3033, a_n 19, epsilon 0.000, total_reward 135.08687202865164, step 95909
ep 3034, a_n 35, epsilon 0.100, total_reward 6.892040100153707, step 95944
ep 3035, a_n 54, epsilon 0.000, total_reward -18.19309203489017, step 95998
ep 3036, a_n 22, epsilon 0.000, total_reward 117.62967255176298, step 96020
ep 3037, a_n 14, epsilon 0.100, total_reward 241.75869113803498, step 96034
ep 3038, a_n 16, epsilon 0.000, total_reward 191.23341448240782, step 96050
ep 3039, a_n 43, epsilon 0.100, total_reward -8.03446598867625, step 96093
ep 3040, a_n 16, epsilon 0.000, total_reward 192.88614751912496, step 96109
ep 3041, a_n 15, epsilon 0.100, total_reward 241.84226602720668, step 96124
ep 3042, a_n 19, epsilon 0.100, total_reward 131.57069100242418, step 96143
ep 3043, a_n 37, epsilon 0.000, total_reward 6.369402934191193, step 96180
ep 3044, a_n 47, epsilon 0.000, total_reward 8.168451476855358, step 96227
ep 3045, a_n 36, epsilon 0.100, total_reward 3.3102617037025936, step 96263
ep 3046, a_n 80, epsilon 0.100, total_reward -23.218035321984807, step 96343
ep 3047, a_n 72, epsilon 0.100, total_reward -20.53862338026752, step 96415
ep 3048, a_n 72, epsilon 0.000, total_reward 3.5223580687042486, step 96487
ep 3049, a_n 42, epsilon 0.000, total_reward -11.575200158873281, step 96529
ep 3050, a_n 54, epsilon 0.100, total_reward -20.440729045575605, step 96583
ep 3051, a_n 17, epsilon 0.000, total_reward 169.1200271595141, step 96600
ep 3052, a_n 18, epsilon 0.000, total_reward 151.49070018557913, step 96618
ep 3053, a_n 27, epsilon 0.100, total_reward 44.808438031555525, step 96645
ep 3054, a_n 76, epsilon 0.100, total_reward -17.87319124803882, step 96721
ep 3055, a_n 39, epsilon 0.000, total_reward -2.5617576117477547, step 96760
ep 3056, a_n 22, epsilon 0.100, total_reward 91.4854495209857, step 96782
ep 3057, a_n 21, epsilon 0.100, total_reward 105.66359936610719, step 96803
ep 3058, a_n 36, epsilon 0.000, total_reward 6.945248391377472, step 96839
ep 3059, a_n 25, epsilon 0.100, total_reward 87.40269618329934, step 96864
ep 3060, a_n 27, epsilon 0.100, total_reward 43.008661068581176, step 96891
ep 3061, a_n 17, epsilon 0.000, total_reward 165.46722697851249, step 96908
ep 3062, a_n 31, epsilon 0.000, total_reward 47.10286746122923, step 96939
ep 3063, a_n 23, epsilon 0.100, total_reward 78.61327959011811, step 96962
ep 3064, a_n 20, epsilon 0.100, total_reward 115.24254100123352, step 96982
ep 3065, a_n 61, epsilon 0.100, total_reward 4.288652336547782, step 97043
